TITLE = "Visualization of the volumetric solution"
VARIABLES = "x","y","Density","X-Momentum","Y-Momentum","Energy","Pressure","Temperature","C<sub>p</sub>","Mach"
ZONE NODES= 5233, ELEMENTS= 10216, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
9.214000e-01	-1.087086e-02	1.347774e+00	3.284636e+02	4.322352e+01	3.096523e+05	1.075738e+05	2.780481e+02	1.376582e-01	7.353424e-01	
9.127000e-01	-1.200973e-02	1.341594e+00	3.297821e+02	4.293487e+01	3.084291e+05	1.068838e+05	2.775373e+02	1.224587e-01	7.422433e-01	
9.035800e-01	-1.319056e-02	1.335543e+00	3.310321e+02	4.261894e+01	3.072300e+05	1.062098e+05	2.770367e+02	1.076108e-01	7.489704e-01	
8.940600e-01	-1.440916e-02	1.329619e+00	3.322261e+02	4.227709e+01	3.060551e+05	1.055508e+05	2.765443e+02	9.309269e-02	7.555507e-01	
8.841500e-01	-1.566269e-02	1.323812e+00	3.333650e+02	4.191167e+01	3.049024e+05	1.049058e+05	2.760602e+02	7.888424e-02	7.619886e-01	
8.738500e-01	-1.694956e-02	1.318093e+00	3.344485e+02	4.152314e+01	3.037657e+05	1.042723e+05	2.755834e+02	6.492738e-02	7.682973e-01	
8.631800e-01	-1.826569e-02	1.312472e+00	3.354916e+02	4.111365e+01	3.026478e+05	1.036500e+05	2.751121e+02	5.121908e-02	7.745058e-01	
8.521600e-01	-1.960709e-02	1.306920e+00	3.364888e+02	4.068414e+01	3.015423e+05	1.030367e+05	2.746460e+02	3.770705e-02	7.806164e-01	
8.407700e-01	-2.097463e-02	1.301431e+00	3.374483e+02	4.023681e+01	3.004487e+05	1.024313e+05	2.741837e+02	2.437058e-02	7.866507e-01	
8.290500e-01	-2.236196e-02	1.295991e+00	3.383690e+02	3.976944e+01	2.993633e+05	1.018324e+05	2.737249e+02	1.117693e-02	7.926142e-01	
8.170100e-01	-2.376642e-02	1.290597e+00	3.392576e+02	3.928436e+01	2.982866e+05	1.012394e+05	2.732684e+02	-1.885128e-03	7.985235e-01	
8.046400e-01	-2.518764e-02	1.285240e+00	3.401121e+02	3.878138e+01	2.972161e+05	1.006517e+05	2.728142e+02	-1.483302e-02	8.043785e-01	
7.919700e-01	-2.662063e-02	1.279919e+00	3.409338e+02	3.825926e+01	2.961516e+05	1.000689e+05	2.723623e+02	-2.767082e-02	8.101821e-01	
7.790100e-01	-2.806277e-02	1.274631e+00	3.417303e+02	3.771852e+01	2.950931e+05	9.949032e+04	2.719110e+02	-4.041705e-02	8.159552e-01	
7.657800e-01	-2.951034e-02	1.269357e+00	3.425010e+02	3.716012e+01	2.940367e+05	9.891421e+04	2.714596e+02	-5.310851e-02	8.217085e-01	
7.522800e-01	-3.096181e-02	1.264057e+00	3.432441e+02	3.658188e+01	2.929734e+05	9.833662e+04	2.710061e+02	-6.583263e-02	8.274671e-01	
7.385200e-01	-3.241453e-02	1.258729e+00	3.439682e+02	3.598464e+01	2.919040e+05	9.775688e+04	2.705486e+02	-7.860410e-02	8.332553e-01	
7.245300e-01	-3.386377e-02	1.253378e+00	3.446734e+02	3.536493e+01	2.908289e+05	9.717526e+04	2.700872e+02	-9.141681e-02	8.390715e-01	
7.103200e-01	-3.530689e-02	1.247993e+00	3.453534e+02	3.472475e+01	2.897458e+05	9.659135e+04	2.696227e+02	-1.042801e-01	8.449069e-01	
6.958900e-01	-3.674225e-02	1.242585e+00	3.460214e+02	3.405927e+01	2.886579e+05	9.600521e+04	2.691529e+02	-1.171925e-01	8.507896e-01	
6.812700e-01	-3.816515e-02	1.237115e+00	3.466616e+02	3.336831e+01	2.875556e+05	9.541408e+04	2.686784e+02	-1.302149e-01	8.567087e-01	
6.664700e-01	-3.957289e-02	1.231590e+00	3.472869e+02	3.265009e+01	2.864417e+05	9.481779e+04	2.681970e+02	-1.433507e-01	8.626948e-01	
6.515000e-01	-4.096270e-02	1.225986e+00	3.478948e+02	3.190063e+01	2.853107e+05	9.421403e+04	2.677073e+02	-1.566514e-01	8.687633e-01	
6.363800e-01	-4.233084e-02	1.220299e+00	3.484835e+02	3.112166e+01	2.841617e+05	9.360249e+04	2.672092e+02	-1.701233e-01	8.749160e-01	
6.211300e-01	-4.367359e-02	1.214513e+00	3.490570e+02	3.030533e+01	2.829916e+05	9.298126e+04	2.667004e+02	-1.838087e-01	8.811791e-01	
6.057600e-01	-4.498807e-02	1.208620e+00	3.496101e+02	2.945498e+01	2.817986e+05	9.234994e+04	2.661812e+02	-1.977163e-01	8.875498e-01	
5.902800e-01	-4.627133e-02	1.202609e+00	3.501474e+02	2.856141e+01	2.805808e+05	9.170713e+04	2.656494e+02	-2.118773e-01	8.940527e-01	
5.747100e-01	-4.751951e-02	1.196482e+00	3.506631e+02	2.762695e+01	2.793378e+05	9.105319e+04	2.651059e+02	-2.262833e-01	9.006772e-01	
5.590600e-01	-4.872956e-02	1.190229e+00	3.511608e+02	2.664375e+01	2.780684e+05	9.038706e+04	2.645489e+02	-2.409577e-01	9.074443e-01	
5.433600e-01	-4.989684e-02	1.183859e+00	3.516336e+02	2.561518e+01	2.767735e+05	8.970987e+04	2.639798e+02	-2.558760e-01	9.143356e-01	
5.276100e-01	-5.101898e-02	1.177397e+00	3.520803e+02	2.453305e+01	2.754586e+05	8.902450e+04	2.634007e+02	-2.709744e-01	9.213258e-01	
5.118400e-01	-5.209138e-02	1.170894e+00	3.524909e+02	2.339157e+01	2.741333e+05	8.833678e+04	2.628174e+02	-2.861245e-01	9.283429e-01	
4.960500e-01	-5.311154e-02	1.164358e+00	3.528778e+02	2.217710e+01	2.728001e+05	8.764649e+04	2.622276e+02	-3.013313e-01	9.354181e-01	
4.802700e-01	-5.407492e-02	1.157614e+00	3.532514e+02	2.089524e+01	2.714240e+05	8.693493e+04	2.616139e+02	-3.170066e-01	9.427557e-01	
4.645100e-01	-5.497836e-02	1.150284e+00	3.536269e+02	1.957714e+01	2.699281e+05	8.616181e+04	2.609395e+02	-3.340381e-01	9.507925e-01	
4.487800e-01	-5.581860e-02	1.142314e+00	3.539699e+02	1.825839e+01	2.682985e+05	8.532406e+04	2.602054e+02	-3.524933e-01	9.595127e-01	
4.331100e-01	-5.659142e-02	1.134968e+00	3.542063e+02	1.688705e+01	2.667908e+05	8.455760e+04	2.595370e+02	-3.693781e-01	9.674247e-01	
4.175000e-01	-5.729417e-02	1.130585e+00	3.542738e+02	1.534221e+01	2.658827e+05	8.410877e+04	2.591603e+02	-3.792656e-01	9.718735e-01	
4.019700e-01	-5.792324e-02	1.130219e+00	3.542090e+02	1.347991e+01	2.657944e+05	8.408387e+04	2.591675e+02	-3.798141e-01	9.717896e-01	
3.865400e-01	-5.847521e-02	1.130291e+00	3.541878e+02	1.132809e+01	2.658008e+05	8.409995e+04	2.592004e+02	-3.794599e-01	9.714010e-01	
3.712300e-01	-5.894684e-02	1.121511e+00	3.544764e+02	9.247122e+00	2.640040e+05	8.317846e+04	2.583675e+02	-3.997600e-01	9.812145e-01	
3.560400e-01	-5.933562e-02	1.094969e+00	3.549638e+02	7.756833e+00	2.585652e+05	8.040085e+04	2.557933e+02	-4.609493e-01	1.011329e+00	
3.409900e-01	-5.963848e-02	1.055412e+00	3.547735e+02	6.689159e+00	2.504143e+05	7.630603e+04	2.518647e+02	-5.511563e-01	1.056754e+00	
3.261100e-01	-5.985254e-02	1.023898e+00	3.535634e+02	4.765344e+00	2.438480e+05	7.311689e+04	2.487661e+02	-6.214115e-01	1.092208e+00	
3.114000e-01	-5.997565e-02	1.011087e+00	3.526744e+02	2.270154e+00	2.411450e+05	7.185391e+04	2.475667e+02	-6.492344e-01	1.105858e+00	
2.968700e-01	-6.000550e-02	1.010991e+00	3.524931e+02	-2.744844e-01	2.411068e+05	7.186257e+04	2.476200e+02	-6.490437e-01	1.105253e+00	
2.825500e-01	-5.994005e-02	1.015221e+00	3.525898e+02	-2.771395e+00	2.419796e+05	7.229918e+04	2.480865e+02	-6.394254e-01	1.099948e+00	
2.684500e-01	-5.977766e-02	1.019841e+00	3.527984e+02	-5.296782e+00	2.429454e+05	7.276360e+04	2.485490e+02	-6.291945e-01	1.094683e+00	
2.545700e-01	-5.951658e-02	1.024172e+00	3.529839e+02	-7.915737e+00	2.438523e+05	7.319728e+04	2.489732e+02	-6.196406e-01	1.089849e+00	
2.409400e-01	-5.915586e-02	1.028760e+00	3.531493e+02	-1.068579e+01	2.448128e+05	7.365734e+04	2.494205e+02	-6.095057e-01	1.084746e+00	
2.275700e-01	-5.869457e-02	1.033913e+00	3.532858e+02	-1.360323e+01	2.458888e+05	7.417633e+04	2.499262e+02	-5.980727e-01	1.078970e+00	
2.144700e-01	-5.813197e-02	1.039599e+00	3.534003e+02	-1.667002e+01	2.470754e+05	7.474979e+04	2.504809e+02	-5.854397e-01	1.072624e+00	
2.016600e-01	-5.746811e-02	1.045659e+00	3.534677e+02	-1.988793e+01	2.483384e+05	7.536295e+04	2.510719e+02	-5.719319e-01	1.065855e+00	
1.891400e-01	-5.670228e-02	1.052130e+00	3.534891e+02	-2.327047e+01	2.496859e+05	7.601872e+04	2.516990e+02	-5.574856e-01	1.058659e+00	
1.769300e-01	-5.583514e-02	1.059255e+00	3.534503e+02	-2.684052e+01	2.511672e+05	7.674312e+04	2.523883e+02	-5.415274e-01	1.050734e+00	
1.650400e-01	-5.486709e-02	1.067316e+00	3.533444e+02	-3.061592e+01	2.528405e+05	7.756498e+04	2.531647e+02	-5.234222e-01	1.041787e+00	
1.534900e-01	-5.379978e-02	1.076310e+00	3.531437e+02	-3.460329e+01	2.547043e+05	7.848549e+04	2.540285e+02	-5.031439e-01	1.031809e+00	
1.422900e-01	-5.263443e-02	1.086035e+00	3.528325e+02	-3.881061e+01	2.567168e+05	7.948360e+04	2.549553e+02	-4.811559e-01	1.021070e+00	
1.314400e-01	-5.137134e-02	1.096270e+00	3.523617e+02	-4.325572e+01	2.588296e+05	8.053936e+04	2.559298e+02	-4.578981e-01	1.009741e+00	
1.209500e-01	-5.001187e-02	1.107100e+00	3.517352e+02	-4.797402e+01	2.610622e+05	8.165922e+04	2.569501e+02	-4.332280e-01	9.978340e-01	
1.108500e-01	-4.856067e-02	1.118763e+00	3.509241e+02	-5.298631e+01	2.634634e+05	8.286846e+04	2.580368e+02	-4.065890e-01	9.851004e-01	
1.011300e-01	-4.701715e-02	1.131304e+00	3.498425e+02	-5.831326e+01	2.660372e+05	8.417680e+04	2.592051e+02	-3.777669e-01	9.713452e-01	
9.181000e-02	-4.538527e-02	1.144743e+00	3.484390e+02	-6.399590e+01	2.687869e+05	8.558755e+04	2.604551e+02	-3.466888e-01	9.565498e-01	
8.290000e-02	-4.366791e-02	1.159200e+00	3.466880e+02	-7.007216e+01	2.717388e+05	8.711120e+04	2.617857e+02	-3.131233e-01	9.407040e-01	
7.440000e-02	-4.186608e-02	1.174719e+00	3.444903e+02	-7.657783e+01	2.748978e+05	8.875612e+04	2.632054e+02	-2.768866e-01	9.236776e-01	
6.633000e-02	-3.998514e-02	1.191459e+00	3.417618e+02	-8.356532e+01	2.782962e+05	9.053988e+04	2.647227e+02	-2.375912e-01	9.053349e-01	
5.869000e-02	-3.802636e-02	1.209536e+00	3.383674e+02	-9.108053e+01	2.819540e+05	9.247825e+04	2.663490e+02	-1.948897e-01	8.854928e-01	
5.149000e-02	-3.599338e-02	1.229159e+00	3.341428e+02	-9.916643e+01	2.859100e+05	9.459675e+04	2.681011e+02	-1.482201e-01	8.638850e-01	
4.474000e-02	-3.389028e-02	1.250637e+00	3.288542e+02	-1.078693e+02	2.902220e+05	9.693360e+04	2.700061e+02	-9.674060e-02	8.400924e-01	
3.844000e-02	-3.171811e-02	1.274213e+00	3.222075e+02	-1.172264e+02	2.949330e+05	9.952106e+04	2.720842e+02	-3.974004e-02	8.137420e-01	
3.260000e-02	-2.948109e-02	1.300302e+00	3.138689e+02	-1.272439e+02	3.001237e+05	1.024067e+05	2.743560e+02	2.382923e-02	7.844049e-01	
2.723000e-02	-2.718420e-02	1.329470e+00	3.033438e+02	-1.378303e+02	3.059002e+05	1.056595e+05	2.768601e+02	9.548719e-02	7.513332e-01	
2.232000e-02	-2.482329e-02	1.362090e+00	2.899521e+02	-1.488087e+02	3.123242e+05	1.093336e+05	2.796265e+02	1.764260e-01	7.137592e-01	
1.790000e-02	-2.241365e-02	1.398863e+00	2.729053e+02	-1.598019e+02	3.195292e+05	1.135123e+05	2.826821e+02	2.684814e-01	6.707447e-01	
1.395000e-02	-1.994492e-02	1.440483e+00	2.512295e+02	-1.699477e+02	3.276422e+05	1.182836e+05	2.860531e+02	3.735897e-01	6.210263e-01	
1.049000e-02	-1.742916e-02	1.487064e+00	2.236884e+02	-1.778382e+02	3.366633e+05	1.236822e+05	2.897398e+02	4.925194e-01	5.631576e-01	
7.520000e-03	-1.486756e-02	1.538610e+00	1.894595e+02	-1.810374e+02	3.465920e+05	1.297106e+05	2.936820e+02	6.253227e-01	4.957533e-01	
5.040000e-03	-1.226032e-02	1.593766e+00	1.481633e+02	-1.756610e+02	3.571458e+05	1.362314e+05	2.977713e+02	7.689709e-01	4.168115e-01	
3.050000e-03	-9.605565e-03	1.649988e+00	1.016565e+02	-1.568532e+02	3.678687e+05	1.429127e+05	3.017313e+02	9.161573e-01	3.253142e-01	
1.560000e-03	-6.917518e-03	1.698588e+00	5.560879e+01	-1.205317e+02	3.770723e+05	1.487542e+05	3.050785e+02	1.044844e+00	2.231840e-01	
5.600000e-04	-4.173160e-03	1.738459e+00	1.762920e+01	-6.501633e+01	3.847795e+05	1.533897e+05	3.073705e+02	1.146962e+00	1.102513e-01	
6.000000e-05	-1.375330e-03	1.745852e+00	3.746131e-01	1.320214e+00	3.860416e+05	1.544164e+05	3.081174e+02	1.169579e+00	2.233805e-03	
0.000000e+00	0.000000e+00	1.732853e+00	2.331170e+00	5.119333e+01	3.833835e+05	1.530503e+05	3.076825e+02	1.139484e+00	8.410102e-02	
6.000000e-05	1.375330e-03	1.724180e+00	1.336721e+01	1.005201e+02	3.821012e+05	1.516477e+05	3.063963e+02	1.108586e+00	1.676047e-01	
5.600000e-04	4.173160e-03	1.684377e+00	4.345627e+01	1.628192e+02	3.748567e+05	1.465707e+05	3.031364e+02	9.967413e-01	2.866426e-01	
1.560000e-03	6.917518e-03	1.601291e+00	9.384499e+01	2.068937e+02	3.586806e+05	1.370259e+05	2.981006e+02	7.864753e-01	4.098967e-01	
3.050000e-03	9.605565e-03	1.524736e+00	1.461775e+02	2.272746e+02	3.439899e+05	1.280177e+05	2.924865e+02	5.880279e-01	5.169271e-01	
5.040000e-03	1.226032e-02	1.449045e+00	1.933663e+02	2.301665e+02	3.293206e+05	1.192556e+05	2.866997e+02	3.950029e-01	6.111684e-01	
7.520000e-03	1.486756e-02	1.379591e+00	2.318416e+02	2.219800e+02	3.157224e+05	1.113533e+05	2.811790e+02	2.209182e-01	6.921209e-01	
1.049000e-02	1.742916e-02	1.319194e+00	2.615362e+02	2.080707e+02	3.037946e+05	1.045841e+05	2.761768e+02	7.179585e-02	7.604401e-01	
1.395000e-02	1.994492e-02	1.267758e+00	2.840077e+02	1.920546e+02	2.935712e+05	9.888466e+04	2.717208e+02	-5.375949e-02	8.183819e-01	
1.790000e-02	2.241365e-02	1.223793e+00	3.006696e+02	1.758992e+02	2.847688e+05	9.407692e+04	2.677968e+02	-1.596719e-01	8.676556e-01	
2.232000e-02	2.482329e-02	1.186334e+00	3.130533e+02	1.604563e+02	2.772229e+05	9.002678e+04	2.643596e+02	-2.488945e-01	9.097390e-01	
2.723000e-02	2.718420e-02	1.154097e+00	3.222070e+02	1.462010e+02	2.706896e+05	8.658060e+04	2.613416e+02	-3.248123e-01	9.460040e-01	
3.260000e-02	2.948109e-02	1.125812e+00	3.289335e+02	1.331572e+02	2.649180e+05	8.359613e+04	2.586727e+02	-3.905588e-01	9.776225e-01	
3.844000e-02	3.171811e-02	1.100932e+00	3.339184e+02	1.213056e+02	2.598151e+05	8.099699e+04	2.562941e+02	-4.478167e-01	1.005494e+00	
4.474000e-02	3.389028e-02	1.078750e+00	3.375944e+02	1.105670e+02	2.552442e+05	7.870115e+04	2.541502e+02	-4.983929e-01	1.030401e+00	
5.149000e-02	3.599338e-02	1.058850e+00	3.402572e+02	1.008231e+02	2.511235e+05	7.666126e+04	2.522156e+02	-5.433308e-01	1.052721e+00	
5.869000e-02	3.802636e-02	1.040982e+00	3.421684e+02	9.195749e+01	2.474086e+05	7.484478e+04	2.504660e+02	-5.833470e-01	1.072795e+00	
6.633000e-02	3.998514e-02	1.024662e+00	3.434933e+02	8.386928e+01	2.440027e+05	7.319857e+04	2.488584e+02	-6.196123e-01	1.091157e+00	
7.440000e-02	4.186608e-02	1.009420e+00	3.443374e+02	7.644477e+01	2.408093e+05	7.167351e+04	2.473531e+02	-6.532087e-01	1.108286e+00	
8.290000e-02	4.366791e-02	9.950643e-01	3.448255e+02	6.961050e+01	2.377941e+05	7.024482e+04	2.459198e+02	-6.846821e-01	1.124544e+00	
9.181000e-02	4.538527e-02	9.815024e-01	3.450168e+02	6.328869e+01	2.349377e+05	6.890288e+04	2.445549e+02	-7.142442e-01	1.139983e+00	
1.011300e-01	4.701715e-02	9.688682e-01	3.449811e+02	5.741859e+01	2.322694e+05	6.765999e+04	2.432751e+02	-7.416245e-01	1.154427e+00	
1.108500e-01	4.856067e-02	9.573020e-01	3.447934e+02	5.197514e+01	2.298216e+05	6.652729e+04	2.420924e+02	-7.665774e-01	1.167749e+00	
1.209500e-01	5.001187e-02	9.466485e-01	3.444713e+02	4.691956e+01	2.275612e+05	6.548978e+04	2.409989e+02	-7.894334e-01	1.180048e+00	
1.314400e-01	5.137134e-02	9.364064e-01	3.439654e+02	4.218522e+01	2.253785e+05	6.450188e+04	2.399597e+02	-8.111963e-01	1.191720e+00	
1.422900e-01	5.263443e-02	9.262456e-01	3.433400e+02	3.773926e+01	2.232116e+05	6.352331e+04	2.389116e+02	-8.327538e-01	1.203479e+00	
1.534900e-01	5.379978e-02	9.162981e-01	3.426060e+02	3.352638e+01	2.210865e+05	6.256901e+04	2.378772e+02	-8.537765e-01	1.215073e+00	
1.650400e-01	5.486709e-02	9.070780e-01	3.418606e+02	2.957788e+01	2.191159e+05	6.168532e+04	2.369013e+02	-8.732439e-01	1.226002e+00	
1.769300e-01	5.583514e-02	8.985959e-01	3.410635e+02	2.586069e+01	2.172961e+05	6.087935e+04	2.360130e+02	-8.909990e-01	1.235944e+00	
1.891400e-01	5.670228e-02	8.905265e-01	3.402332e+02	2.238175e+01	2.155627e+05	6.011477e+04	2.351607e+02	-9.078423e-01	1.245479e+00	
2.016600e-01	5.746811e-02	8.825415e-01	3.393120e+02	1.907354e+01	2.138423e+05	5.936330e+04	2.343221e+02	-9.243969e-01	1.254856e+00	
2.144700e-01	5.813197e-02	8.747856e-01	3.383779e+02	1.593456e+01	2.121717e+05	5.863288e+04	2.334909e+02	-9.404877e-01	1.264147e+00	
2.275700e-01	5.869457e-02	8.675294e-01	3.374418e+02	1.294568e+01	2.106056e+05	5.795274e+04	2.327127e+02	-9.554708e-01	1.272844e+00	
2.409400e-01	5.915586e-02	8.610060e-01	3.365799e+02	1.013330e+01	2.091982e+05	5.734064e+04	2.319993e+02	-9.689550e-01	1.280815e+00	
2.545700e-01	5.951658e-02	8.551486e-01	3.357548e+02	7.473331e+00	2.079314e+05	5.679420e+04	2.313624e+02	-9.809929e-01	1.287932e+00	
2.684500e-01	5.977766e-02	8.498456e-01	3.349810e+02	4.969391e+00	2.067839e+05	5.630007e+04	2.307806e+02	-9.918784e-01	1.294433e+00	
2.825500e-01	5.994005e-02	8.449042e-01	3.342170e+02	2.592427e+00	2.057121e+05	5.584217e+04	2.302423e+02	-1.001966e+00	1.300447e+00	
2.968700e-01	6.000550e-02	8.401992e-01	3.334562e+02	3.355716e-01	2.046901e+05	5.540775e+04	2.297304e+02	-1.011536e+00	1.306167e+00	
3.114000e-01	5.997565e-02	8.356808e-01	3.327090e+02	-1.807616e+00	2.037086e+05	5.499044e+04	2.292330e+02	-1.020729e+00	1.311726e+00	
3.261100e-01	5.985254e-02	8.312273e-01	3.319301e+02	-3.847672e+00	2.027383e+05	5.458213e+04	2.287500e+02	-1.029724e+00	1.317124e+00	
3.409900e-01	5.963848e-02	8.268593e-01	3.311626e+02	-5.781334e+00	2.017878e+05	5.418046e+04	2.282661e+02	-1.038572e+00	1.322532e+00	
3.560400e-01	5.933562e-02	8.226290e-01	3.304038e+02	-7.631674e+00	2.008669e+05	5.379169e+04	2.277936e+02	-1.047137e+00	1.327814e+00	
3.712300e-01	5.894684e-02	8.187233e-01	3.296871e+02	-9.380706e+00	2.000164e+05	5.343312e+04	2.273546e+02	-1.055036e+00	1.332723e+00	
3.865400e-01	5.847521e-02	8.152345e-01	3.290157e+02	-1.103714e+01	1.992547e+05	5.311488e+04	2.269677e+02	-1.062047e+00	1.337049e+00	
4.019700e-01	5.792324e-02	8.119914e-01	3.283766e+02	-1.259081e+01	1.985460e+05	5.281965e+04	2.266075e+02	-1.068551e+00	1.341077e+00	
4.175000e-01	5.729417e-02	8.087565e-01	3.277176e+02	-1.406488e+01	1.978372e+05	5.252696e+04	2.262533e+02	-1.074998e+00	1.345040e+00	
4.331100e-01	5.659142e-02	8.054959e-01	3.270516e+02	-1.547028e+01	1.971232e+05	5.223162e+04	2.258918e+02	-1.081504e+00	1.349084e+00	
4.487800e-01	5.581860e-02	8.022964e-01	3.263790e+02	-1.682132e+01	1.964210e+05	5.194329e+04	2.255407e+02	-1.087856e+00	1.353013e+00	
4.645100e-01	5.497836e-02	7.993840e-01	3.257914e+02	-1.809851e+01	1.957858e+05	5.167692e+04	2.252016e+02	-1.093724e+00	1.356809e+00	
4.802700e-01	5.407492e-02	7.967376e-01	3.251923e+02	-1.933137e+01	1.952022e+05	5.144131e+04	2.249195e+02	-1.098915e+00	1.359968e+00	
4.960500e-01	5.311154e-02	7.946318e-01	3.247696e+02	-2.047033e+01	1.947458e+05	5.124588e+04	2.246587e+02	-1.103220e+00	1.362887e+00	
5.118400e-01	5.209138e-02	7.926792e-01	3.242832e+02	-2.157443e+01	1.943124e+05	5.107482e+04	2.244604e+02	-1.106988e+00	1.365109e+00	
5.276100e-01	5.101898e-02	7.909558e-01	3.239256e+02	-2.261587e+01	1.939392e+05	5.091445e+04	2.242432e+02	-1.110521e+00	1.367542e+00	
5.433600e-01	4.989684e-02	7.900639e-01	3.237651e+02	-2.371670e+01	1.937539e+05	5.082365e+04	2.240959e+02	-1.112521e+00	1.369191e+00	
5.590600e-01	4.872956e-02	7.910899e-01	3.237420e+02	-2.463779e+01	1.939614e+05	5.093376e+04	2.242902e+02	-1.110096e+00	1.367015e+00	
5.747100e-01	4.751951e-02	7.924603e-01	3.237287e+02	-2.559943e+01	1.942387e+05	5.108074e+04	2.245484e+02	-1.106858e+00	1.364123e+00	
5.902800e-01	4.627133e-02	7.890550e-01	3.245528e+02	-2.535174e+01	1.936622e+05	5.060305e+04	2.234085e+02	-1.117381e+00	1.376893e+00	
6.057600e-01	4.498807e-02	7.823930e-01	3.174623e+02	-2.608305e+01	1.915282e+05	5.067479e+04	2.256303e+02	-1.115801e+00	1.352012e+00	
6.211300e-01	4.367359e-02	8.873644e-01	3.271921e+02	-3.375077e+01	2.136314e+05	6.106713e+04	2.397374e+02	-8.868623e-01	1.194214e+00	
6.363800e-01	4.233084e-02	1.148095e+00	3.211215e+02	-2.576069e+01	2.667794e+05	8.863266e+04	2.689344e+02	-2.796064e-01	8.535178e-01	
6.515000e-01	4.096270e-02	1.287892e+00	3.183888e+02	-2.853418e+01	2.961123e+05	1.025763e+05	2.774584e+02	2.756500e-02	7.433061e-01	
6.664700e-01	3.957289e-02	1.285623e+00	3.198493e+02	-2.968737e+01	2.957417e+05	1.022445e+05	2.770492e+02	2.025725e-02	7.488023e-01	
6.812700e-01	3.816515e-02	1.272844e+00	3.207544e+02	-3.089367e+01	2.931043e+05	1.009259e+05	2.762216e+02	-8.793035e-03	7.598449e-01	
6.958900e-01	3.674225e-02	1.272971e+00	3.204858e+02	-3.156400e+01	2.931167e+05	1.009529e+05	2.762680e+02	-8.197281e-03	7.592282e-01	
7.103200e-01	3.530689e-02	1.274956e+00	3.201155e+02	-3.212560e+01	2.935149e+05	1.011692e+05	2.764288e+02	-3.432623e-03	7.570891e-01	
7.245300e-01	3.386377e-02	1.275595e+00	3.197987e+02	-3.277980e+01	2.936325e+05	1.012495e+05	2.765096e+02	-1.663917e-03	7.560133e-01	
7.385200e-01	3.241453e-02	1.276737e+00	3.194485e+02	-3.341305e+01	2.938543e+05	1.013812e+05	2.766217e+02	1.237334e-03	7.545191e-01	
